teams_codes_concat,pm_market_id,pm_slug,pm_yes_token,pm_no_token,pm_best_bid,pm_best_ask,pm_question,pm_event_start_utc,kalshi_event_ticker,kalshi_market_ticker,kalshi_strike_utc
ATLSEA,790204,nfl-sea-atl-2025-12-07-1h-spread-away-4pt5,,,0.45,0.5,1H Spread: Seahawks (-4.5),2025-12-07T18:00:00+00:00,KXNFLGAME-25DEC07SEAATL,KXNFLGAME-25DEC07SEAATL-1H-SPREAD-NFL-4_5,
ATLSEA,812162,nfl-sea-atl-2025-12-07-team-total-atl-10pt5,,,0.06,0.75,Falcons Team Total: O/U 10.5,2025-12-07T18:00:00+00:00,KXNFLGAME-25DEC07SEAATL,KXNFLGAME-25DEC07SEAATL-TOTAL-O10_5,
DALDET,813841,nfl-dal-det-2025-12-04-team-total-det-25pt5,,,0.05,0.75,Lions Team Total: O/U 25.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O25_5,
DALDET,704966,nfl-dal-det-2025-12-04-total-54pt5,,,0.51,0.52,Cowboys vs. Lions: O/U 54.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O54_5,
DALDET,774787,nfl-dal-det-2025-12-04-1h-total-26pt5,,,0.54,0.57,Cowboys vs. Lions: 1H O/U 26.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-1H-TOTAL-O26_5,
DALDET,823860,nfl-dal-det-2025-12-04-team-total-det-20pt5,,,0.03,0.97,Lions Team Total: O/U 20.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O20_5,
DALDET,774786,nfl-dal-det-2025-12-04-1h-spread-home-2pt5,,,0.51,0.54,1H Spread: Lions (-2.5),2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-1H-SPREAD-DAL-2_5,
DALDET,774788,nfl-dal-det-2025-12-04-1h-moneyline,,,0.38,0.41,Cowboys vs. Lions: 1H Moneyline,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-DET,
DALDET,816503,nfl-dal-det-2025-12-04-team-total-det-26pt5,,,0.05,0.75,Lions Team Total: O/U 26.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O26_5,
DALDET,816504,nfl-dal-det-2025-12-04-team-total-dal-35pt5,,,0.07,0.92,Cowboys Team Total: O/U 35.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O35_5,
DALDET,724032,nfl-dal-det-2025-12-04-spread-home-3pt5,,,0.47,0.48,Spread: Lions (-3.5),2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-SPREAD-DAL-3_5,
DALDET,722434,nfl-dal-det-2025-12-04-spread-home-4pt5,,,0.44,0.45,Spread: Lions (-4.5),2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-SPREAD-DAL-4_5,
DALDET,784385,nfl-dal-det-2025-12-04-1h-total-27pt5,,,0.45,0.49,Cowboys vs. Lions: 1H O/U 27.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-1H-TOTAL-O27_5,
DALDET,704965,nfl-dal-det-2025-12-04-spread-home-6pt5,,,0.37,0.4,Spread: Lions (-6.5),2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-SPREAD-DAL-6_5,
DALDET,822564,nfl-dal-det-2025-12-04-team-total-det-29pt5,,,0.09,0.95,Lions Team Total: O/U 29.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O29_5,
DALDET,788254,nfl-dal-det-2025-12-04-team-total-dal-25pt5,,,0.06,0.95,Cowboys Team Total: O/U 25.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O25_5,
DALDET,735463,nfl-dal-det-2025-12-04-team-total-det-27pt5,,,0.06,0.75,Lions Team Total: O/U 27.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O27_5,
DALDET,787408,nfl-dal-det-2025-12-04-team-total-det-28pt5,,,0.05,0.75,Lions Team Total: O/U 28.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O28_5,
DALDET,808885,nfl-dal-det-2025-12-04-team-total-dal-18pt5,,,0.06,0.96,Cowboys Team Total: O/U 18.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O18_5,
DALDET,811574,nfl-dal-det-2025-12-04-team-total-dal-28pt5,,,0.13,0.95,Cowboys Team Total: O/U 28.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O28_5,
DALDET,814394,nfl-dal-det-2025-12-04-team-total-det-18pt5,,,0.07,0.92,Lions Team Total: O/U 18.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O18_5,
DALDET,784384,nfl-dal-det-2025-12-04-1h-spread-home-1pt5,,,0.52,0.55,1H Spread: Lions (-1.5),2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-1H-SPREAD-DAL-1_5,
DALDET,804226,nfl-dal-det-2025-12-04-team-total-dal-16pt5,,,0.2,0.85,Cowboys Team Total: O/U 16.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O16_5,
DALDET,735464,nfl-dal-det-2025-12-04-team-total-dal-24pt5,,,0.07,0.74,Cowboys Team Total: O/U 24.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O24_5,
DALDET,800704,nfl-dal-det-2025-12-04-team-total-dal-30pt5,,,0.07,0.91,Cowboys Team Total: O/U 30.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O30_5,
DALDET,812777,nfl-dal-det-2025-12-04-team-total-dal-32pt5,,,0.07,0.94,Cowboys Team Total: O/U 32.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O32_5,
DALDET,795197,nfl-dal-det-2025-12-04-team-total-dal-15pt5,,,0.25,0.89,Cowboys Team Total: O/U 15.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O15_5,
DALDET,787826,nfl-dal-det-2025-12-04-team-total-dal-26pt5,,,0.1,0.75,Cowboys Team Total: O/U 26.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O26_5,
DALDET,822565,nfl-dal-det-2025-12-04-team-total-dal-27pt5,,,0.07,0.93,Cowboys Team Total: O/U 27.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O27_5,
DALDET,700742,nfl-dal-det-2025-12-04,,,0.37,0.38,Cowboys vs. Lions,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-DET,
DALDET,808884,nfl-dal-det-2025-12-04-team-total-det-24pt5,,,0.09,0.91,Lions Team Total: O/U 24.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O24_5,
DALDET,784383,nfl-dal-det-2025-12-04-total-53pt5,,,0.54,0.55,Cowboys vs. Lions: O/U 53.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O53_5,
DALDET,735464,nfl-dal-det-2025-12-04-team-total-dal-24pt5,,,0.07,0.74,Cowboys Team Total: O/U 24.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O24_5,
DALDET,800704,nfl-dal-det-2025-12-04-team-total-dal-30pt5,,,0.07,0.91,Cowboys Team Total: O/U 30.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O30_5,
DALDET,795197,nfl-dal-det-2025-12-04-team-total-dal-15pt5,,,0.25,0.89,Cowboys Team Total: O/U 15.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O15_5,
DALDET,824597,nfl-dal-det-2025-12-04-1h-total-28pt5,,,0.0,1.0,Cowboys vs. Lions: 1H O/U 28.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-1H-TOTAL-O28_5,
DALDET,824596,nfl-dal-det-2025-12-04-team-total-dal-29pt5,,,0.0,1.0,Cowboys Team Total: O/U 29.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O29_5,
DALDET,824594,nfl-dal-det-2025-12-04-total-55pt5,,,0.0,1.0,Cowboys vs. Lions: O/U 55.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O55_5,
DALDET,824595,nfl-dal-det-2025-12-04-team-total-det-30pt5,,,0.0,1.0,Lions Team Total: O/U 30.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O30_5,
DALDET,822565,nfl-dal-det-2025-12-04-team-total-dal-27pt5,,,0.04,0.97,Cowboys Team Total: O/U 27.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O27_5,
DALDET,700742,nfl-dal-det-2025-12-04,,,0.37,0.38,Cowboys vs. Lions,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-DET,
DALDET,813841,nfl-dal-det-2025-12-04-team-total-det-25pt5,,,0.05,0.75,Lions Team Total: O/U 25.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O25_5,
DALDET,704966,nfl-dal-det-2025-12-04-total-54pt5,,,0.51,0.52,Cowboys vs. Lions: O/U 54.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O54_5,
DALDET,774787,nfl-dal-det-2025-12-04-1h-total-26pt5,,,0.54,0.57,Cowboys vs. Lions: 1H O/U 26.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-1H-TOTAL-O26_5,
DALDET,823860,nfl-dal-det-2025-12-04-team-total-det-20pt5,,,0.03,0.97,Lions Team Total: O/U 20.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O20_5,
DALDET,774786,nfl-dal-det-2025-12-04-1h-spread-home-2pt5,,,0.51,0.54,1H Spread: Lions (-2.5),2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-1H-SPREAD-DAL-2_5,
DALDET,774788,nfl-dal-det-2025-12-04-1h-moneyline,,,0.38,0.41,Cowboys vs. Lions: 1H Moneyline,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-DET,
DALDET,816503,nfl-dal-det-2025-12-04-team-total-det-26pt5,,,0.05,0.75,Lions Team Total: O/U 26.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O26_5,
DALDET,816504,nfl-dal-det-2025-12-04-team-total-dal-35pt5,,,0.07,0.92,Cowboys Team Total: O/U 35.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O35_5,
DALDET,724032,nfl-dal-det-2025-12-04-spread-home-3pt5,,,0.47,0.48,Spread: Lions (-3.5),2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-SPREAD-DAL-3_5,
DALDET,722434,nfl-dal-det-2025-12-04-spread-home-4pt5,,,0.44,0.45,Spread: Lions (-4.5),2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-SPREAD-DAL-4_5,
DALDET,784385,nfl-dal-det-2025-12-04-1h-total-27pt5,,,0.45,0.49,Cowboys vs. Lions: 1H O/U 27.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-1H-TOTAL-O27_5,
DALDET,704965,nfl-dal-det-2025-12-04-spread-home-6pt5,,,0.37,0.4,Spread: Lions (-6.5),2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-SPREAD-DAL-6_5,
DALDET,822564,nfl-dal-det-2025-12-04-team-total-det-29pt5,,,0.09,0.95,Lions Team Total: O/U 29.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O29_5,
DALDET,788254,nfl-dal-det-2025-12-04-team-total-dal-25pt5,,,0.06,0.95,Cowboys Team Total: O/U 25.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O25_5,
DALDET,735463,nfl-dal-det-2025-12-04-team-total-det-27pt5,,,0.06,0.75,Lions Team Total: O/U 27.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O27_5,
DALDET,787408,nfl-dal-det-2025-12-04-team-total-det-28pt5,,,0.05,0.75,Lions Team Total: O/U 28.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O28_5,
DALDET,808885,nfl-dal-det-2025-12-04-team-total-dal-18pt5,,,0.06,0.96,Cowboys Team Total: O/U 18.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O18_5,
DALDET,811574,nfl-dal-det-2025-12-04-team-total-dal-28pt5,,,0.13,0.95,Cowboys Team Total: O/U 28.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O28_5,
DALDET,814394,nfl-dal-det-2025-12-04-team-total-det-18pt5,,,0.07,0.92,Lions Team Total: O/U 18.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O18_5,
DALDET,784384,nfl-dal-det-2025-12-04-1h-spread-home-1pt5,,,0.52,0.55,1H Spread: Lions (-1.5),2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-1H-SPREAD-DAL-1_5,
DALDET,804226,nfl-dal-det-2025-12-04-team-total-dal-16pt5,,,0.2,0.85,Cowboys Team Total: O/U 16.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O16_5,
DALDET,812777,nfl-dal-det-2025-12-04-team-total-dal-32pt5,,,0.07,0.94,Cowboys Team Total: O/U 32.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O32_5,
DALDET,787826,nfl-dal-det-2025-12-04-team-total-dal-26pt5,,,0.1,0.75,Cowboys Team Total: O/U 26.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O26_5,
DALDET,808884,nfl-dal-det-2025-12-04-team-total-det-24pt5,,,0.09,0.91,Lions Team Total: O/U 24.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O24_5,
DALDET,784383,nfl-dal-det-2025-12-04-total-53pt5,,,0.54,0.55,Cowboys vs. Lions: O/U 53.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O53_5,
DALDET,724032,nfl-dal-det-2025-12-04-spread-home-3pt5,,,0.47,0.48,Spread: Lions (-3.5),2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-SPREAD-DAL-3_5,
DALDET,784385,nfl-dal-det-2025-12-04-1h-total-27pt5,,,0.46,0.49,Cowboys vs. Lions: 1H O/U 27.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-1H-TOTAL-O27_5,
DALDET,704965,nfl-dal-det-2025-12-04-spread-home-6pt5,,,0.39,0.4,Spread: Lions (-6.5),2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-SPREAD-DAL-6_5,
DALDET,822564,nfl-dal-det-2025-12-04-team-total-det-29pt5,,,0.04,0.95,Lions Team Total: O/U 29.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O29_5,
DALDET,822564,nfl-dal-det-2025-12-04-team-total-det-29pt5,,,0.04,0.95,Lions Team Total: O/U 29.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O29_5,
DALDET,788254,nfl-dal-det-2025-12-04-team-total-dal-25pt5,,,0.06,0.97,Cowboys Team Total: O/U 25.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O25_5,
DALDET,735463,nfl-dal-det-2025-12-04-team-total-det-27pt5,,,0.06,0.75,Lions Team Total: O/U 27.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O27_5,
DALDET,735463,nfl-dal-det-2025-12-04-team-total-det-27pt5,,,0.06,0.75,Lions Team Total: O/U 27.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O27_5,
DALDET,787408,nfl-dal-det-2025-12-04-team-total-det-28pt5,,,0.03,0.75,Lions Team Total: O/U 28.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O28_5,
DALDET,808885,nfl-dal-det-2025-12-04-team-total-dal-18pt5,,,0.07,0.95,Cowboys Team Total: O/U 18.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O18_5,
DALDET,811574,nfl-dal-det-2025-12-04-team-total-dal-28pt5,,,0.13,0.95,Cowboys Team Total: O/U 28.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O28_5,
DALDET,814394,nfl-dal-det-2025-12-04-team-total-det-18pt5,,,0.08,0.92,Lions Team Total: O/U 18.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O18_5,
DALDET,784384,nfl-dal-det-2025-12-04-1h-spread-home-1pt5,,,0.52,0.55,1H Spread: Lions (-1.5),2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-1H-SPREAD-DAL-1_5,
DALDET,804226,nfl-dal-det-2025-12-04-team-total-dal-16pt5,,,0.2,0.85,Cowboys Team Total: O/U 16.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O16_5,
DALDET,735464,nfl-dal-det-2025-12-04-team-total-dal-24pt5,,,0.07,0.74,Cowboys Team Total: O/U 24.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O24_5,
DALDET,800704,nfl-dal-det-2025-12-04-team-total-dal-30pt5,,,0.07,0.91,Cowboys Team Total: O/U 30.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O30_5,
DALDET,735464,nfl-dal-det-2025-12-04-team-total-dal-24pt5,,,0.07,0.74,Cowboys Team Total: O/U 24.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O24_5,
DALDET,800704,nfl-dal-det-2025-12-04-team-total-dal-30pt5,,,0.07,0.91,Cowboys Team Total: O/U 30.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O30_5,
DALDET,795197,nfl-dal-det-2025-12-04-team-total-dal-15pt5,,,0.25,0.89,Cowboys Team Total: O/U 15.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O15_5,
DALDET,824597,nfl-dal-det-2025-12-04-1h-total-28pt5,,,0.0,1.0,Cowboys vs. Lions: 1H O/U 28.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-1H-TOTAL-O28_5,
DALDET,824596,nfl-dal-det-2025-12-04-team-total-dal-29pt5,,,0.0,1.0,Cowboys Team Total: O/U 29.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O29_5,
DALDET,824594,nfl-dal-det-2025-12-04-total-55pt5,,,0.0,1.0,Cowboys vs. Lions: O/U 55.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O55_5,
DALDET,824595,nfl-dal-det-2025-12-04-team-total-det-30pt5,,,0.0,1.0,Lions Team Total: O/U 30.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O30_5,
DALDET,822565,nfl-dal-det-2025-12-04-team-total-dal-27pt5,,,0.04,0.97,Cowboys Team Total: O/U 27.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O27_5,
DALDET,700742,nfl-dal-det-2025-12-04,,,0.37,0.38,Cowboys vs. Lions,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-DET,
DALDET,813841,nfl-dal-det-2025-12-04-team-total-det-25pt5,,,0.05,0.75,Lions Team Total: O/U 25.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O25_5,
DALDET,704966,nfl-dal-det-2025-12-04-total-54pt5,,,0.51,0.52,Cowboys vs. Lions: O/U 54.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O54_5,
DALDET,774787,nfl-dal-det-2025-12-04-1h-total-26pt5,,,0.54,0.57,Cowboys vs. Lions: 1H O/U 26.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-1H-TOTAL-O26_5,
DALDET,823860,nfl-dal-det-2025-12-04-team-total-det-20pt5,,,0.03,0.97,Lions Team Total: O/U 20.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O20_5,
DALDET,774786,nfl-dal-det-2025-12-04-1h-spread-home-2pt5,,,0.51,0.54,1H Spread: Lions (-2.5),2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-1H-SPREAD-DAL-2_5,
DALDET,774788,nfl-dal-det-2025-12-04-1h-moneyline,,,0.38,0.41,Cowboys vs. Lions: 1H Moneyline,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-DET,
DALDET,816503,nfl-dal-det-2025-12-04-team-total-det-26pt5,,,0.05,0.75,Lions Team Total: O/U 26.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O26_5,
DALDET,816504,nfl-dal-det-2025-12-04-team-total-dal-35pt5,,,0.07,0.92,Cowboys Team Total: O/U 35.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O35_5,
DALDET,722434,nfl-dal-det-2025-12-04-spread-home-4pt5,,,0.44,0.45,Spread: Lions (-4.5),2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-SPREAD-DAL-4_5,
DALDET,812777,nfl-dal-det-2025-12-04-team-total-dal-32pt5,,,0.07,0.94,Cowboys Team Total: O/U 32.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O32_5,
DALDET,787826,nfl-dal-det-2025-12-04-team-total-dal-26pt5,,,0.1,0.75,Cowboys Team Total: O/U 26.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O26_5,
DALDET,808884,nfl-dal-det-2025-12-04-team-total-det-24pt5,,,0.09,0.91,Lions Team Total: O/U 24.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O24_5,
DALDET,784383,nfl-dal-det-2025-12-04-total-53pt5,,,0.54,0.55,Cowboys vs. Lions: O/U 53.5,2025-12-05T01:15:00+00:00,KXNFLGAME-25DEC04DALDET,KXNFLGAME-25DEC04DALDET-TOTAL-O53_5,
ESTMOR,673032,por-est-mor-2025-12-07-est,,,0.45,0.47,Will Estoril Praia win on 2025-12-07?,2025-12-07T15:30:00+00:00,KXLIGAPORTUGALGAME-25DEC07ESTMOR,KXLIGAPORTUGALGAME-25DEC07ESTMOR-TIE,
ESTMOR,673033,por-est-mor-2025-12-07-draw,,,0.27,0.3,Will Estoril Praia vs. Moreirense FC end in a draw?,2025-12-07T15:30:00+00:00,KXLIGAPORTUGALGAME-25DEC07ESTMOR,KXLIGAPORTUGALGAME-25DEC07ESTMOR-TIE,
ESTMOR,673034,por-est-mor-2025-12-07-mor,,,0.24,0.28,Will Moreirense FC win on 2025-12-07?,2025-12-07T15:30:00+00:00,KXLIGAPORTUGALGAME-25DEC07ESTMOR,KXLIGAPORTUGALGAME-25DEC07ESTMOR-TIE,
